5
2	1248	2444
2	1202	5199
2	1197	7842
3	1196	9763
1	1186	9804
2	1164	10027
4	1182	10612
0	1233	11105
2	1186	11365
1	1227	11901
1	1176	14182
4	1190	14920
2	1178	16025
3	1203	17265
0	1213	17709
4	1175	18959
2	1194	19045
1	1171	19646
4	1195	20260
3	1237	20430
0	1200	23046
3	1177	23609
4	1238	25183
3	1207	28092
1	1181	29128
0	1186	30221
3	1153	30235
1	1185	31792
2	1245	32185
3	1240	32928
4	1228	34638
1	1207	35850
3	1180	36495
4	1226	36927
0	1185	39805
1	1230	40272
2	1232	40528
2	1214	41879
1	1171	42375
4	1233	42639
4	1157	44682
4	1235	47495
3	1199	47580
3	1219	48854
4	1249	50779
2	1156	51740
0	1161	53952
4	1217	54468
2	1174	54924
4	1177	57555
0	1178	59933
0	1210	61798
2	1163	61885
1	1199	62062
4	1168	63509
4	1239	68846
3	1214	69394
1	1209	71155
3	1232	75865
4	1203	79278
4	1196	81286
2	1241	83783
0	1249	86432
3	1208	87073
2	1184	87436
0	1171	88722
1	1161	89156
4	1217	90146
2	1227	90632
4	1238	91911
3	1185	91993
4	1156	95016
4	1238	96598
0	1169	98313
3	1244	98661
4	1209	98856
2	1188	99070
2	1153	100289
0	1189	101818
3	1175	102324
2	1227	103649
4	1219	104610
0	1242	104706
0	1186	106019
4	1225	106217
1	1200	107900
4	1193	110760
1	1153	112172
3	1208	112553
1	1197	115111
1	1152	117334
4	1200	119844
0	1177	122232
1	1243	122976
4	1169	123777
3	1158	126489
2	1161	126541
1	1178	127003
2	1248	128214
3	1235	128532
0	1230	129057
3	1157	132215
4	1207	132271
2	1234	134152
2	1232	137510
3	1157	138935
4	1245	139285
1	1175	139479
4	1207	140741
2	1227	142349
0	1172	142395
1	1155	143081
2	1244	143746
3	1162	146623
2	1158	148428
3	1183	149932
0	1222	151573
4	1216	152658
0	1211	153127
1	1200	155520
4	1161	157202
1	1214	157615
2	1203	158317
3	1158	159500
4	1212	161622
2	1194	162432
3	1156	163759
0	1222	164891
3	1165	165195
1	1226	166014
0	1223	166765
4	1236	167413
2	1216	167557
1	1227	168705
3	1159	169990
4	1208	170843
4	1215	172319
3	1163	172605
4	1216	175656
1	1156	177511
3	1207	178958
0	1176	180388
1	1222	180784
2	1168	181999
3	1197	182790
1	1200	183017
4	1248	183676
0	1240	185426
0	1155	187443
3	1170	187986
4	1213	188597
0	1191	189357
1	1219	189615
2	1233	189980
1	1172	191616
4	1200	191668
0	1177	192074
4	1194	193030
3	1238	195829
2	1249	196603
0	1202	197561
1	1183	198035
1	1192	199290
3	1192	199620
4	1206	199767
1	1194	202055
3	1215	204254
0	1192	204343
1	1199	206344
3	1174	207300
0	1234	207453
0	1151	209001
4	1211	211956
0	1240	214048
1	1177	215611
0	1188	216824
4	1151	220268
2	1198	222335
0	1239	222945
3	1192	226793
1	1195	227177
0	1152	230983
2	1244	231186
3	1223	233254
3	1207	234989
2	1208	236905
4	1202	238098
0	1172	239065
2	1235	240921
0	1194	240933
0	1232	243402
1	1226	245368
0	1178	245892
3	1172	246099
3	1171	252059
1	1220	252636
3	1174	253311
0	1223	253630
0	1214	258749
1	1225	259498
2	1220	259772
4	1206	260804
3	1212	261183
2	1211	262841
3	1219	264199
0	1159	264318
2	1198	265147
4	1222	265232
1	1190	266499
4	1204	268508
1	1240	268759
2	1243	269906
3	1190	271304
1	1171	271766
2	1235	272990
0	1196	274219
3	1227	275143
2	1217	275511
2	1182	278063
3	1234	278512
1	1207	279769
3	1213	281393
4	1183	282605
3	1155	284068
0	1206	285144
2	1164	286423
4	1152	286561
0	1206	287828
3	1249	287921
2	1169	288490
2	1228	289695
4	1240	290016
3	1165	291911
1	1175	292580
2	1194	292796
0	1232	293264
4	1172	294412
2	1183	294540
3	1248	296350
2	1232	299736
1	1159	300035
1	1196	302620
4	1181	302824
0	1222	302927
2	1191	303792
2	1153	305014
4	1239	306272
3	1215	308158
2	1163	309598
4	1210	310052
1	1219	310694
3	1165	311305
2	1174	312375
3	1235	319346
1	1156	319524
4	1246	320346
2	1159	320379
1	1169	321976
2	1230	322295
4	1244	322384
2	1245	327961
0	1186	328605
4	1183	328701
3	1160	329237
4	1245	331130
1	1231	331946
0	1242	332453
4	1207	333274
2	1213	334378
0	1216	335392
1	1223	336496
0	1245	338312
4	1152	339026
3	1207	341505
1	1170	342942
0	1180	343151
3	1167	346166
2	1197	346930
4	1164	348133
2	1182	351465
0	1160	352179
4	1184	353388
1	1167	354551
4	1200	355276
3	1177	355453
1	1241	357069
0	1195	357513
1	1202	359268
4	1212	359482
0	1176	363972
2	1165	364035
0	1204	365200
1	1184	366270
3	1186	368309
0	1180	369252
3	1221	369591
2	1213	370864
1	1200	374600
4	1197	375789
0	1232	375952
1	1210	377051
0	1171	378971
2	1202	379219
4	1225	379533
0	1235	380900
3	1230	381293
4	1216	382340
1	1224	382811
2	1213	382923
3	1236	382971
3	1218	384702
4	1192	385309
3	1231	386178
3	1174	388126
4	1168	390222
3	1210	390312
2	1167	391494
4	1196	393232
3	1238	393294
0	1171	394654
1	1221	394994
4	1221	396726
0	1152	397565
2	1176	397678
4	1205	398066
2	1209	402707
3	1173	403105
3	1206	405509
1	1215	405910
3	1165	408962
0	1176	409143
1	1217	411680
3	1223	411742
4	1246	413188
1	1178	414188
3	1236	415673
4	1237	415786
1	1182	416768
3	1157	418894
0	1153	420257
4	1165	422794
1	1219	426503
1	1209	428733
3	1163	430198
2	1198	431122
4	1210	431775
1	1230	437243
4	1214	438088
2	1168	438947
1	1163	439665
4	1216	443196
4	1197	445225
3	1210	447212
0	1180	447906
4	1186	448532
0	1159	449355
3	1240	450916
1	1170	451262
4	1237	452035
0	1151	453498
3	1160	453568
1	1155	454701
3	1229	455867
1	1230	456071
1	1217	457680
3	1233	458446
2	1164	459909
1	1177	462902
2	1157	463073
3	1172	463924
2	1229	465671
0	1199	466114
0	1168	468519
1	1161	469405
4	1199	469998
0	1204	470169
1	1243	470772
2	1197	471193
4	1182	472475
3	1160	472990
2	1196	473897
0	1203	474454
3	1208	475580
4	1166	476258
1	1189	477451
3	1158	478282
1	1178	478798
4	1182	479924
2	1151	484064
0	1161	484954
3	1229	484981
1	1171	486545
4	1226	488826
4	1166	491224
1	1198	491848
4	1192	493888
4	1168	495219
3	1151	497053
2	1198	497280
0	1210	497784
1	1200	500613
4	1224	501052
0	1165	501964
2	1199	502054
4	1238	502587
1	1206	503666
0	1240	503894
2	1248	506395
3	1196	508138
4	1178	510756
1	1178	511756
0	1152	513066
2	1242	513611
0	1167	516812
0	1160	519904
4	1180	522528
4	1176	525123
3	1209	525707
4	1213	526307
2	1218	526884
1	1186	527382
4	1203	528485
2	1217	529797
0	1187	531616
3	1207	532690
0	1167	533025
4	1196	533561
3	1249	535328
3	1163	538456
2	1182	538635
0	1203	539098
4	1174	540629
0	1177	541719
3	1244	543280
1	1207	544503
4	1202	547141
2	1206	548414
2	1245	549662
0	1173	550647
1	1191	550783
1	1220	553072
0	1222	553095
0	1249	556078
1	1236	556362
3	1185	557009
4	1203	557610
0	1234	557930
0	1159	560852
1	1241	561928
4	1212	563060
0	1215	563449
0	1215	566698
2	1153	566926
4	1152	567066
1	1218	569189
0	1222	569697
4	1154	570450
3	1204	571311
1	1158	572378
4	1186	573855
0	1248	574267
1	1165	574435
4	1158	575403
2	1155	575655
4	1213	577340
3	1197	578557
0	1153	579707
3	1217	580102
3	1228	581518
1	1186	581720
2	1187	582771
3	1154	583473
0	1185	583534
4	1208	585477
3	1214	586441
1	1185	586470
0	1201	587323
1	1217	588069
2	1167	589879
1	1155	590847
3	1151	591281
3	1223	596277
4	1215	596580
1	1167	597097
2	1179	598406
4	1229	599212
0	1236	599706
1	1200	599830
2	1216	605037
0	1244	607539
4	1233	609864
4	1155	611477
2	1236	611707
0	1178	612219
1	1185	613106
0	1234	615915
3	1197	615978
4	1160	617559
2	1230	617924
3	1244	619411
0	1160	619786
2	1177	621786
0	1166	623669
4	1203	625898
4	1204	627394
3	1200	627630
1	1231	632181
3	1175	633285
4	1212	633776
4	1235	635502
2	1170	635535
3	1249	635584
1	1170	636295
1	1215	639345
0	1249	639680
2	1200	640808
1	1173	641063
0	1210	641321
2	1189	642203
4	1200	642211
1	1245	643296
4	1245	644523
2	1190	646007
3	1170	646329
4	1175	648638
3	1178	648884
2	1249	650398
2	1183	652611
0	1161	653510
0	1213	655694
1	1196	656115
1	1198	657964
4	1162	660113
0	1158	660407
1	1177	660755
4	1189	662169
2	1227	662695
3	1156	662717
1	1154	662829
0	1152	663264
3	1192	663924
3	1178	666485
1	1208	667688
2	1235	668666
0	1199	669267
4	1201	670247
2	1178	672524
3	1176	675545
4	1168	676758
0	1223	677071
2	1208	677181
3	1196	679232
1	1170	679423
0	1207	680278
4	1169	681565
1	1219	682983
0	1237	683072
3	1225	683249
3	1168	685490
2	1232	686026
2	1219	687488
0	1237	687704
1	1175	688244
3	1199	689200
4	1187	689933
0	1230	692270
2	1167	693492
3	1228	694387
1	1172	695116
4	1188	695876
3	1201	695901
1	1197	697255
0	1198	699279
1	1235	700037
2	1179	701757
3	1204	704896
2	1213	705473
4	1238	705922
4	1225	707658
2	1219	708297
2	1186	709717
4	1180	711513
0	1180	712549
1	1176	714084
2	1175	714479
3	1207	717446
4	1170	717692
2	1169	720624
0	1209	720996
1	1240	724720
2	1169	725856
0	1181	726899
0	1172	728928
2	1222	729400
4	1164	732870
1	1162	732925
3	1151	733207
2	1160	733815
1	1248	737650
4	1201	738793
2	1189	742260
0	1220	742319
3	1190	743124
2	1228	743587
4	1152	743855
1	1176	747290
2	1204	748231
0	1151	748405
4	1183	748504
4	1221	751217
3	1217	753950
4	1247	754202
1	1175	754600
3	1215	756114
4	1225	757227
1	1192	758497
3	1151	758513
0	1215	760022
4	1224	760141
2	1179	760585
1	1242	762230
3	1199	762640
4	1208	763259
0	1184	763593
1	1212	763770
3	1190	764490
0	1160	766439
3	1205	766464
0	1219	767976
1	1193	768591
2	1207	768654
0	1218	769648
3	1221	769834
4	1196	771656
1	1215	773759
3	1161	774672
2	1240	775026
4	1243	775480
0	1227	777205
4	1186	778806
3	1191	779918
0	1216	780800
2	1248	782462
3	1156	785910
2	1163	786362
0	1183	786951
2	1157	787574
4	1168	788345
3	1153	789798
2	1200	790008
1	1229	792168
3	1248	792360
0	1160	794847
3	1230	795402
2	1160	798418
0	1178	798665
2	1188	799630
4	1181	799849
4	1231	802591
2	1197	803926
0	1186	804040
1	1194	805045
2	1184	805317
0	1207	806306
4	1181	806351
3	1190	806991
2	1210	808831
0	1196	810292
2	1238	811060
4	1165	812477
3	1178	813814
2	1203	815108
2	1226	817298
1	1168	818900
2	1156	820553
3	1191	822448
0	1151	822919
4	1246	823777
